nb_hyphens,nb_underscore,nb_percent,onmouseover,iframe,google_index,safe_anchor,nb_redirection,punycode,page_rank,longest_words_raw,port,nb_star,avg_word_host,nb_colon,statistical_report,whois_registered_domain,tld_in_subdomain,ratio_intMedia,nb_hyperlinks,web_traffic,ip,brand_in_path,popup_window,empty_title,https_token,ratio_intHyperlinks,ratio_extHyperlinks,nb_tilde,nb_at,nb_space,random_domain,nb_subdomains,tld_in_path,shortening_service,links_in_tags,length_words_raw,nb_dots,phish_hints,shortest_word_host,longest_word_host,length_hostname,nb_and,path_extension,nb_semicolumn,domain_registration_length,domain_in_title,avg_words_raw,nb_comma,domain_with_copyright,abnormal_subdomain,nb_www,nb_com,dns_record,nb_external_redirection,nb_dslash,char_repeat,ratio_digits_url,external_favicon,shortest_word_path,prefix_suffix,nb_slash,shortest_words_raw,nb_extCSS,longest_word_path,suspecious_tld,ratio_digits_host,brand_in_subdomain,login_form,length_url,http_in_path,ratio_extRedirection,ratio_extMedia,avg_word_path,ratio_extErrors,nb_eq,nb_dollar,domain_age,nb_qm,domain_in_brand,right_clic,class_status
0,0,0,0,0,0,0.0,0,0,5,15,0,0,6.25,1,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,3,0,1,0.0,4,4,0,1,15,32,0,0,0,230,1,6.25,0,0,0,0,0,0,0,0,1,0.125,0,0,0,2,1,0,0,0,0.15625,0,0,40,0,0.0,0.0,0.0,0.0,0,0,5614,0,0,0,1
0,0,0,0,0,1,0.0,0,0,1,16,0,0,9.5,1,1,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,3,0,0,0.0,5,3,0,3,16,24,0,0,0,148,1,7.4,0,0,0,1,0,0,0,0,5,0.038461538,0,4,0,4,3,0,8,0,0.0,0,0,52,0,0.0,0.0,6.0,0.0,0,0,5408,0,0,0,1
1,0,0,0,0,1,0.0,1,0,10,10,0,0,6.0,1,0,0,0,0.0,1,1,0,0,0,0,0,0.0,1.0,0,1,0,0,3,1,1,0.0,11,7,0,5,7,24,0,0,0,2976,0,6.0,0,0,0,0,2,0,0,0,3,0.0,0,3,0,4,3,0,10,0,0.0,0,0,88,0,0.0,100.0,6.0,0.0,0,0,8346,0,1,0,1
0,0,1,0,0,0,100.0,1,0,5,10,0,0,8.0,1,0,0,0,100.0,167,24587,0,0,0,0,1,0.988023952,0.011976048,0,0,1,0,2,0,0,83.33333333,7,2,0,8,8,12,0,0,0,3253,1,8.142857142999999,0,0,0,0,0,0,0,0,2,0.027027027,0,4,0,4,4,0,10,0,0.0,0,0,74,0,0.0,0.0,8.166666667000001,0.0,1,0,5877,1,0,0,0
1,1,0,0,0,1,96.4504284,2,0,7,8,0,0,5.5,1,0,0,0,66.66666667,849,827,0,0,0,0,1,0.941107185,0.058892815,0,0,0,0,2,0,0,7.692307692000001,6,2,0,3,8,16,0,0,0,288,1,5.0,0,1,0,1,0,0,0,0,4,0.065217391,1,3,1,4,3,0,7,0,0.0,0,0,46,0,0.36,33.33333333,4.75,0.24,0,0,2633,0,0,0,0
0,0,0,0,0,0,0.0,1,0,4,13,0,0,6.0,1,0,0,0,0.0,0,1680566,0,0,0,1,1,0.0,0.0,0,0,0,0,3,0,0,0.0,5,3,0,3,9,17,0,0,0,792,1,7.8,0,1,0,1,0,0,0,0,4,0.0,0,3,0,4,3,0,13,0,0.0,0,0,54,0,0.0,0.0,9.0,0.0,0,0,6512,0,0,0,0
1,0,0,0,0,1,50.0,1,0,0,10,0,0,8.5,1,0,0,0,100.0,5,0,0,0,0,0,1,0.6,0.4,0,0,0,0,1,0,0,0.0,5,1,1,7,10,21,0,0,0,0,1,7.8,0,0,0,0,0,0,0,0,3,0.0,0,6,1,6,6,0,9,0,0.0,0,0,54,0,0.0,0.0,7.333333333,0.0,0,0,-1,0,0,0,1
0,1,0,0,0,1,70.37037037,0,0,7,9,0,0,5.5,1,0,0,0,100.0,385,12,0,0,0,0,0,0.937662338,0.062337662,0,0,0,0,2,0,0,100.0,5,2,0,2,9,16,0,0,0,901,0,4.4,0,0,0,0,0,0,0,0,0,0.0,0,3,0,4,2,0,4,0,0.0,0,0,38,0,0.291666667,0.0,3.666666667,0.041666667,0,0,7134,0,1,0,0
3,0,0,0,0,0,23.68421053,0,0,6,10,0,0,5.0,1,0,0,0,100.0,212,1294,0,0,0,0,1,0.617924528,0.382075472,0,0,0,0,2,0,0,59.375,8,2,0,3,7,15,0,0,0,102,0,6.125,0,1,0,1,0,0,0,0,6,0.0,1,3,0,5,3,1,10,0,0.0,0,0,67,0,0.074074074,0.0,6.5,0.222222222,0,0,9394,0,0,0,0
1,0,0,0,0,1,0.0,0,0,0,10,0,0,10.0,1,0,1,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,1,3,0,0,0.0,7,5,2,10,10,13,0,0,0,0,1,6.0,0,0,0,0,1,0,0,0,0,0.0,0,2,1,7,2,0,9,0,0.0,0,0,62,0,0.0,0.0,5.333333333,0.0,0,0,5044,0,0,0,1
0,0,0,0,0,1,100.0,0,0,0,13,0,0,13.0,1,0,0,0,100.0,13,0,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,7,3,1,13,13,17,0,0,0,1078,1,6.0,0,0,0,0,0,0,0,0,1,0.06779661,0,3,0,6,3,0,8,0,0.0,0,0,59,0,0.0,0.0,4.833333333,0.0,0,0,2573,0,0,0,1
0,0,0,0,0,1,0.0,0,0,4,18,0,0,10.66666667,1,0,0,0,0.0,0,7048,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,0.0,5,4,0,4,18,38,0,0,0,944,1,8.2,0,0,0,0,0,0,0,0,0,0.01754386,0,4,0,3,4,0,5,0,0.026315789,0,0,57,0,0.0,0.0,4.5,0.0,0,0,1246,0,0,0,1
1,0,0,0,0,0,100.0,1,0,3,8,0,0,8.0,1,0,0,0,66.66666667,44,8400,0,0,0,0,1,0.772727273,0.227272727,0,0,0,0,1,0,0,63.63636364,3,1,0,8,8,12,0,0,0,50,0,6.0,0,1,0,0,0,0,0,0,2,0.0,1,3,1,4,3,0,7,0,0.0,0,1,32,0,0.5,33.33333333,5.0,0.2,0,0,2872,0,0,0,0
0,0,0,0,0,1,0.0,0,0,1,17,0,0,10.0,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,2,0,0,0.0,4,2,0,3,17,25,0,0,0,212,1,7.75,0,0,0,1,0,0,0,0,3,0.0,0,4,0,5,3,0,7,0,0.0,0,0,46,0,0.0,0.0,5.5,0.0,0,0,4537,0,0,0,1
0,0,0,0,0,0,74.07407407,0,0,7,9,0,0,5.5,1,0,0,0,100.0,199,12,0,0,0,0,0,0.964824121,0.035175879,0,0,0,0,2,0,0,100.0,4,2,0,2,9,16,0,0,0,902,0,5.5,0,0,0,0,0,0,0,0,0,0.0,0,4,0,4,2,0,7,0,0.0,0,0,37,0,0.428571429,0.0,5.5,0.0,0,0,7133,0,1,0,0
0,0,0,0,0,1,14.28571429,1,0,5,16,0,0,12.0,1,0,0,0,0.0,14,0,0,0,0,0,1,0.071428571,0.928571429,0,0,0,0,2,0,1,0.0,2,2,0,8,16,29,0,0,0,374,1,12.0,0,0,0,0,0,0,0,0,1,0.027777778,1,0,0,2,8,0,0,0,0.034482759,0,0,36,0,0.846153846,0.0,0.0,0.615384615,0,0,7295,0,1,0,1
0,0,0,0,0,1,0.0,1,0,2,14,0,0,14.0,1,0,0,0,100.0,1,8238037,0,0,0,0,1,1.0,0.0,0,0,0,0,2,0,0,0.0,7,2,1,14,14,18,0,0,0,123,1,5.0,0,0,0,0,0,0,0,0,1,0.038461538,0,2,0,7,2,0,5,0,0.0,0,0,52,0,0.0,0.0,3.5,0.0,0,0,973,0,0,0,1
0,0,0,0,0,1,0.0,1,0,5,11,0,0,9.5,1,0,0,0,0.0,5,0,1,0,0,0,1,0.0,1.0,0,0,0,0,2,0,1,0.0,2,2,0,8,11,24,0,0,0,374,1,9.5,0,1,0,0,0,0,0,0,8,0.25,1,0,0,3,8,1,0,0,0.333333333,0,0,32,0,0.0,0.0,0.0,0.0,0,0,7296,0,1,0,1
0,0,0,0,0,0,0.0,0,0,10,14,0,0,7.0,1,0,0,0,0.0,25,63,0,0,0,1,0,0.52,0.48,0,0,0,0,1,0,0,50.0,2,1,0,7,7,11,0,0,0,179,1,10.5,0,0,0,0,0,0,0,0,2,0.0,0,14,0,3,7,0,14,0,0.0,0,0,34,0,0.0,0.0,14.0,0.083333333,0,0,7491,0,1,0,0
0,0,0,0,0,0,10.0,0,0,2,9,0,0,6.0,1,0,0,0,0.0,33,479698,0,0,0,0,1,0.212121212,0.787878788,0,0,0,0,3,0,0,25.0,2,3,0,3,9,19,0,0,0,413,1,6.0,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,0,0,0,0.0,0,0,27,0,0.346153846,100.0,0.0,0.0,0,0,-1,0,0,0,0
1,0,0,0,0,1,0.0,0,0,1,32,0,0,15.0,1,0,0,0,0.0,11,0,1,0,0,0,1,1.0,0.0,0,0,0,0,2,0,0,100.0,7,2,3,15,15,22,0,0,0,0,1,10.14285714,0,1,0,0,0,0,0,0,5,0.304347826,0,2,1,8,2,0,32,0,0.0,0,0,92,0,0.0,0.0,9.333333333,0.0,0,0,-1,0,0,0,1
7,0,0,0,0,0,35.71428571,1,0,5,22,0,0,3.5,1,0,0,0,0.0,148,43102,0,0,0,0,1,0.864864865,0.135135135,0,0,0,0,2,0,0,61.11111111,13,2,0,3,4,12,0,0,0,323,1,6.0,0,0,0,1,0,0,0,0,3,0.058823529,1,3,0,7,3,2,22,0,0.0,0,0,102,0,0.05,0.0,6.454545455,0.05,0,0,8442,0,0,0,0
0,0,0,0,0,0,81.03448276,0,0,3,15,0,0,9.0,1,0,0,0,11.62790698,181,2426481,0,0,0,0,0,0.546961326,0.453038674,0,0,0,0,2,0,0,0.0,2,2,0,3,15,23,0,0,0,2470,1,9.0,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,3,0,0,0.0,0,0,32,0,0.085365854,88.37209302,0.0,0.0,0,0,2277,0,0,0,0
0,0,0,0,0,0,20.0,0,0,3,12,0,0,7.5,1,0,0,0,0.0,81,0,0,0,0,0,0,0.691358025,0.308641975,0,0,0,0,2,0,0,58.33333333,2,2,0,3,12,20,0,0,0,27,1,7.5,0,1,0,1,0,0,0,0,4,0.0,0,0,0,3,3,0,0,0,0.0,0,0,29,0,0.12,0.0,0.0,0.0,0,0,1800,0,0,0,0
1,2,0,0,0,1,82.60869565,0,0,4,17,0,0,9.5,1,0,0,0,100.0,98,0,0,0,0,0,1,0.8469387759999999,0.153061224,0,0,0,1,3,0,0,82.35294118,15,4,3,2,17,24,0,0,0,1011,1,6.266666667000001,0,1,0,0,0,0,0,0,3,0.008403361,1,2,1,9,2,2,13,0,0.0,0,0,119,0,0.4,0.0,5.769230769,0.133333333,0,0,-1,1,0,0,1
0,0,0,0,0,0,50.0,1,0,4,13,0,0,8.0,1,0,0,0,95.12195122,129,3862928,0,0,0,0,0,0.968992248,0.031007752,0,0,0,0,2,0,0,97.5,6,2,1,3,13,21,0,0,0,65,1,7.0,0,1,0,1,0,0,0,0,4,0.06779661,0,4,0,6,3,0,8,0,0.0,0,0,59,0,0.25,4.87804878,6.5,0.0,0,0,3952,0,0,0,0
2,0,0,0,0,0,52.94117647,1,0,4,15,0,0,15.0,1,0,0,0,50.0,98,128132,0,0,0,0,1,0.8877551020000001,0.112244898,0,0,0,0,2,0,0,0.0,5,2,0,15,15,19,0,0,0,258,1,7.8,0,0,0,0,0,0,0,0,1,0.0,0,3,0,3,3,0,8,0,0.0,0,0,54,0,0.727272727,50.0,6.0,0.0,0,0,4855,0,0,0,0
1,0,0,0,0,1,10.0,0,0,0,110,0,0,7.0,1,0,0,0,100.0,45,0,1,0,0,0,1,0.5111111110000001,0.488888889,0,1,0,0,3,0,0,60.0,6,3,0,7,7,10,0,0,0,201,1,22.66666667,0,1,0,0,1,0,0,0,10,0.271523179,1,3,0,3,3,0,110,0,0.0,0,1,151,1,0.636363636,0.0,25.8,0.636363636,0,0,166,0,0,0,1
5,0,0,0,0,0,53.84615385,1,0,4,17,0,0,10.0,1,0,0,0,0.0,38,52436,0,0,1,0,1,0.5,0.5,0,0,0,0,3,0,0,58.82352941,11,3,0,3,17,25,0,0,0,654,1,5.727272727000001,0,0,0,1,0,0,0,0,6,0.035714286,1,1,0,5,1,1,8,0,0.0,0,0,84,0,0.1578947369999999,100.0,4.777777778,0.052631579,0,0,4093,0,0,0,0
1,0,0,0,0,1,93.33333333,2,0,2,8,0,0,3.0,1,0,1,0,50.0,41,1080262,0,0,0,0,1,0.804878049,0.195121951,0,0,0,1,3,0,0,60.0,7,3,3,3,3,10,0,0,0,0,1,5.0,0,1,0,0,0,0,0,0,0,0.0,1,2,1,6,2,1,8,0,0.0,0,0,55,0,0.0,50.0,5.333333333,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,0,75.0,0,0,2,6,0,0,6.0,1,0,1,0,50.0,437,294723,0,0,0,0,0,0.961098398,0.038901602,0,0,0,1,1,0,0,41.66666667,1,1,0,6,6,9,0,0,0,0,0,6.0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,3,6,2,0,0,0.0,0,0,18,0,0.058823529,50.0,0.0,0.0,0,0,-1,0,0,0,0
0,0,0,0,0,0,100.0,0,0,10,14,0,0,5.5,1,0,0,0,0.0,137,8,0,0,0,0,0,0.328467153,0.671532847,0,0,0,0,2,0,0,12.5,3,2,0,3,8,16,0,0,0,2808,0,8.333333332999999,0,0,0,1,0,0,0,0,4,0.0,1,14,0,3,3,12,14,0,0.0,0,0,39,0,0.0,100.0,14.0,0.0,0,0,8516,0,1,0,0
1,0,0,0,0,0,56.25,0,0,3,6,0,0,4.333333333,1,0,0,0,86.66666667,218,381695,0,0,0,0,0,0.935779817,0.064220183,0,0,0,0,2,0,0,100.0,3,2,0,3,6,19,0,0,0,347,1,4.333333333,0,1,0,1,0,0,0,0,3,0.0,0,0,1,3,3,0,0,0,0.0,0,1,28,0,0.071428571,13.33333333,0.0,0.0,0,0,7689,0,0,0,0
1,0,0,0,0,0,86.95652174,1,0,5,4,0,0,3.333333333,1,0,0,0,0.0,31,86462,0,0,0,0,1,0.709677419,0.290322581,0,0,0,1,3,0,0,81.81818182,5,3,0,3,4,16,0,0,0,295,1,3.4,0,0,0,1,0,0,0,0,4,0.0,1,3,1,3,3,2,4,0,0.0,0,0,32,0,0.111111111,0.0,3.5,0.0,0,0,5913,0,0,0,0
0,0,0,0,0,0,81.29032258,0,0,2,4,0,0,4.0,1,0,1,0,0.0,139,2346124,0,0,0,0,1,0.769784173,0.230215827,0,0,0,1,1,0,0,66.66666667,1,1,0,4,4,9,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2,4,1,0,0,0.0,0,0,16,0,0.875,0.0,0.0,0.0,0,0,-1,0,0,0,0
0,0,0,0,0,1,0.0,0,0,0,8,0,0,8.0,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,1,0,0,0.0,2,1,0,8,8,12,0,0,0,241,1,5.0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,4,2,0,2,0,0.0,0,0,23,0,0.0,0.0,2.0,0.0,0,0,4141,0,0,0,1
0,0,0,0,0,0,5.128205128,1,0,4,11,0,0,7.0,1,0,0,0,0.0,104,0,0,0,0,0,1,0.038461538,0.961538462,0,0,0,0,3,0,0,0.0,2,3,0,3,11,21,0,0,0,85,1,7.0,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,0,0,0,0.0,0,0,29,0,0.0,100.0,0.0,0.02,0,0,4664,0,0,0,0
0,0,0,0,0,0,0.0,0,0,0,13,0,0,8.0,1,0,0,0,100.0,124,0,0,0,0,0,0,0.919354839,0.0806451609999999,0,0,0,0,2,0,0,100.0,2,2,0,3,13,20,0,0,0,49,1,8.0,0,0,0,1,0,0,0,0,3,0.0,0,0,0,3,3,0,0,0,0.0,0,0,29,0,0.1,0.0,0.0,0.0,0,0,317,0,0,0,1
0,0,0,0,0,0,62.06896552,0,0,5,11,0,0,5.0,1,0,0,0,100.0,65,44445,0,0,0,0,0,0.8,0.2,0,0,0,0,2,0,0,60.0,4,2,0,3,7,15,0,0,0,2009,1,6.5,0,0,0,1,0,0,0,0,4,0.0,0,5,0,4,3,0,11,0,0.0,0,0,41,0,0.692307692,0.0,8.0,0.307692308,0,0,4566,0,0,0,0
0,0,0,0,0,1,0.0,1,0,9,7,0,0,3.0,1,0,0,0,0.0,16,3523,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,1,27.27272727,2,1,0,3,3,6,0,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0.181818182,0,7,0,3,3,0,7,0,0.0,0,0,22,0,0.0,0.0,7.0,0.0,0,0,-1,0,0,0,1
0,0,1,0,0,1,0.0,0,0,0,7,0,0,4.5,1,0,0,0,0.0,2,0,0,0,0,1,1,0.0,1.0,0,0,1,0,3,0,0,0.0,7,3,0,3,6,14,0,0,0,438,1,5.0,0,0,0,1,0,0,0,0,4,0.038461538,0,3,0,5,3,0,7,0,0.0,0,0,52,0,0.0,0.0,5.2,0.0,0,0,657,0,0,0,1
0,0,0,0,0,1,0.0,0,0,2,13,0,0,8.0,1,0,1,0,100.0,1,9412550,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,0.0,5,3,0,3,13,20,0,0,0,0,1,4.4,0,0,0,1,0,0,0,0,3,0.026315789,0,1,0,6,1,0,3,0,0.0,0,0,38,0,0.0,0.0,2.0,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,0,13.04347826,1,0,2,10,0,0,6.5,1,0,1,0,0.0,77,0,0,0,0,0,0,0.402597403,0.597402597,0,0,0,0,3,0,0,9.090909091,2,3,0,3,10,21,0,0,0,0,1,6.5,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,3,0,0,0.0,0,1,30,0,0.086956522,100.0,0.0,0.0,0,0,-1,0,0,0,0
1,0,0,0,0,1,100.0,1,0,0,15,0,0,8.4,1,0,0,1,100.0,51,5707171,1,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,7,4,0,3,13,50,0,0,0,25,1,8.428571429,0,1,0,0,1,0,0,0,7,0.105263158,0,2,1,4,2,0,15,0,0.0,0,0,76,0,0.0,0.0,8.5,0.0,0,0,3993,0,0,0,1
0,18,0,0,0,1,33.33333333,1,0,0,10,0,0,2.5,5,2,1,1,0.0,21,0,1,1,0,0,1,0.428571429,0.571428571,0,1,0,0,3,1,0,0.0,81,24,3,2,3,13,9,0,9,0,1,4.271604938,0,1,1,1,0,1,1,1,10,0.039534884,1,1,0,21,1,3,10,0,0.7692307690000001,0,1,430,4,0.0,0.0,4.363636364,0.25,10,0,-1,2,0,0,1
0,0,0,0,0,1,25.0,1,0,4,12,0,0,7.0,1,0,0,0,100.0,38,212735,0,0,0,0,1,0.921052632,0.078947368,0,0,0,0,2,0,1,100.0,3,2,0,2,12,19,0,0,0,291,0,8.0,0,1,0,0,0,0,0,0,0,0.0,0,10,0,3,2,0,10,0,0.0,0,0,37,0,0.666666667,0.0,10.0,0.333333333,0,0,4823,0,0,0,0
5,0,0,0,0,0,27.77777778,1,0,6,13,0,0,9.0,1,0,0,0,50.0,61,545,0,0,0,0,1,0.7540983609999999,0.245901639,0,0,0,0,3,0,0,90.0,9,3,0,5,13,23,0,0,0,277,0,6.0,0,1,0,0,0,0,0,0,3,0.068493151,0,3,0,3,3,0,8,0,0.0,0,0,73,0,0.266666667,50.0,5.1428571430000005,0.133333333,0,0,11046,0,0,0,0
0,0,3,0,0,1,0.0,0,0,0,9,0,0,5.0,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,3,0,2,0,0,0.0,7,2,0,3,7,15,0,0,0,347,1,5.428571429,0,0,0,1,0,0,0,0,3,0.107142857,0,3,0,5,3,0,9,0,0.0,0,0,56,0,0.0,0.0,5.6,0.0,0,0,2939,0,0,0,1
7,0,0,0,0,1,100.0,0,0,5,9,0,0,9.0,1,0,0,0,0.0,52,12180,0,0,0,0,0,0.788461538,0.211538462,0,0,0,0,1,0,0,0.0,11,1,0,9,9,13,0,0,0,2825,1,4.363636364,0,0,0,0,0,0,0,0,2,0.0,1,1,0,5,1,1,7,0,0.0,0,0,70,0,0.818181818,100.0,3.9,0.0,0,0,3385,0,0,0,0
0,1,0,0,0,1,0.0,0,0,5,13,0,0,8.0,1,0,0,1,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,3,0,0,0.0,7,3,0,4,12,20,0,0,0,517,1,7.714285714,0,0,0,0,0,0,0,0,1,0.0,0,4,0,5,4,0,13,0,0.0,0,0,70,0,0.0,0.0,7.6,0.0,0,0,7802,0,0,0,1
1,0,0,0,0,1,33.33333333,2,0,5,11,0,0,7.0,1,0,0,0,0.0,83,241891,0,0,0,0,1,0.879518072,0.120481928,0,0,0,0,2,0,0,100.0,6,2,0,3,11,19,0,0,0,120,1,6.0,0,1,0,1,0,0,0,0,3,0.076923077,0,4,1,5,3,0,8,0,0.0,0,0,52,0,0.3,100.0,5.5,0.0,0,0,-1,0,0,0,0
1,0,0,0,0,0,0.0,0,0,2,7,0,0,5.333333333,1,0,0,0,0.0,24,3913090,0,0,0,0,0,0.083333333,0.916666667,0,0,0,0,2,0,0,0.0,3,2,0,3,7,22,0,0,0,113,1,5.333333333,0,1,0,1,0,0,0,0,3,0.0,1,0,1,3,3,2,0,0,0.0,0,0,31,0,0.5,0.0,0.0,0.0,0,0,5366,0,0,0,0
0,0,0,0,0,1,0.0,1,0,1,32,0,0,7.0,1,0,0,0,20.0,52,0,1,1,0,0,0,0.615384615,0.384615385,0,0,0,0,3,1,1,93.33333333,8,4,1,3,11,19,0,0,0,79,1,8.875,0,1,0,2,1,0,0,0,12,0.244444444,0,3,0,6,3,0,32,0,0.0,0,0,90,0,0.3,80.0,9.5,0.15,0,0,2112,0,0,0,1
0,0,0,0,0,0,71.69811321,1,0,3,8,0,0,5.5,1,0,0,0,96.77419355,315,2272,1,0,0,0,1,0.93968254,0.06031746,0,0,0,0,3,1,0,86.66666667,6,3,0,3,8,15,0,0,0,150,1,5.0,0,1,0,0,0,0,0,0,1,0.1555555559999999,1,3,0,5,3,0,7,0,0.0,0,0,45,0,0.0,3.225806452,4.75,0.0,0,0,7156,0,0,0,0
0,1,0,0,0,0,11.11111111,0,0,4,12,0,0,7.5,1,0,0,0,90.0,77,145276,0,0,0,0,1,0.8441558440000001,0.1558441559999999,0,0,0,0,3,0,0,40.0,6,3,0,3,12,20,0,0,0,1164,0,6.5,0,1,0,1,0,0,0,0,4,0.036363636,0,4,0,4,3,0,10,0,0.05,0,0,55,0,0.166666667,10.0,6.0,0.0,0,0,7602,0,0,0,0
2,0,0,0,0,1,0.0,0,0,0,15,0,0,3.5,1,0,0,0,0.0,5,0,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,8,3,0,3,4,12,0,0,0,230,1,5.75,0,0,0,1,0,0,0,0,4,0.076923077,0,2,0,6,2,0,15,0,0.166666667,0,0,65,0,0.0,0.0,6.5,0.0,0,0,135,0,0,0,1
1,0,0,0,0,1,29.62962963,0,0,2,13,0,0,9.0,1,0,0,1,0.0,184,4669,0,0,0,0,1,0.222826087,0.7771739129999999,0,0,0,0,2,0,0,3.50877193,3,2,0,5,13,33,0,0,0,644,1,9.0,0,1,0,0,1,0,0,0,4,0.073170732,1,0,1,3,5,9,0,0,0.090909091,0,1,41,0,0.013986014,100.0,0.0,0.006993007,0,0,1546,0,0,0,1
1,1,0,0,0,1,7.391304347999999,0,0,0,14,0,0,10.0,1,0,0,0,6.666666667,582,0,1,0,0,0,0,0.288659794,0.7113402059999999,0,0,0,0,2,0,0,6.976744186,8,2,0,6,14,25,0,0,0,358,1,6.5,0,1,0,0,0,0,0,0,0,0.169014085,1,3,1,4,3,5,7,0,0.0,0,0,71,0,0.1328502419999999,93.33333333,5.333333333,0.077294686,1,0,7,1,0,0,1
0,0,0,0,0,1,0.0,0,0,10,33,0,0,5.5,1,0,0,0,0.0,10,1,0,0,0,0,0,0.0,1.0,0,0,0,0,2,0,0,0.0,8,2,1,5,6,16,0,0,0,2973,0,7.875,0,0,0,0,0,0,0,0,2,0.072289157,1,1,0,7,1,2,33,0,0.0,0,0,83,0,0.0,0.0,8.666666667000001,0.0,1,0,8348,1,1,0,1
1,0,0,0,0,1,0.0,0,0,0,32,0,0,14.0,1,0,0,0,100.0,14,0,1,0,0,0,1,1.0,0.0,0,0,0,0,1,0,0,100.0,4,1,0,14,14,18,0,0,0,321,1,14.5,0,0,0,0,0,0,0,0,1,0.342465753,0,5,1,5,5,0,32,0,0.0,0,0,73,0,0.0,0.0,14.66666667,0.0,0,0,-1,0,0,0,1
2,0,0,0,0,1,100.0,1,0,0,11,0,0,5.75,1,0,0,0,0.0,4,0,0,0,0,0,1,1.0,0.0,0,0,0,0,2,0,0,100.0,5,2,0,3,11,30,0,0,0,182,1,5.8,0,0,0,0,0,0,0,0,1,0.204545455,0,6,0,3,3,0,6,0,0.1,0,0,44,0,0.0,0.0,6.0,0.0,0,0,184,0,0,0,1
1,0,0,0,0,0,0.0,0,0,3,16,0,0,5.5,2,0,0,0,0.0,1,819233,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,12,4,2,3,8,16,0,0,0,154,1,7.5,0,0,0,1,0,0,0,1,8,0.052631579,0,2,1,8,2,0,16,0,0.0,0,0,114,1,0.0,0.0,7.9,0.0,1,0,2403,1,0,0,1
1,2,0,0,0,1,100.0,1,0,0,17,0,0,8.4,1,0,0,1,100.0,51,5697976,1,0,0,0,0,1.0,0.0,0,0,0,0,3,0,0,100.0,13,4,0,3,13,50,2,0,0,25,1,7.769230769,0,1,0,0,1,0,0,0,2,0.157480315,0,2,1,4,2,0,17,0,0.0,0,0,127,0,0.0,0.0,7.375,0.0,3,0,3992,1,0,0,1
0,0,0,0,0,0,0.0,1,0,0,44,0,0,7.5,1,0,0,0,100.0,32,0,0,0,0,0,1,0.59375,0.40625,0,1,0,0,3,0,0,50.0,9,4,0,3,12,20,0,0,0,112,1,8.888888889,0,1,0,0,0,0,0,0,4,0.070707071,1,2,0,4,2,3,44,0,0.0,0,0,99,0,0.153846154,0.0,9.285714286,0.0,1,0,254,1,0,0,1
1,0,0,0,0,1,0.0,0,0,1,7,0,0,4.666666667,1,0,0,0,100.0,38,0,0,0,0,0,1,0.815789474,0.184210526,0,0,0,0,2,0,0,100.0,7,2,1,3,7,20,0,0,0,169,1,5.428571429,0,1,0,1,0,0,0,0,3,0.0,0,5,1,7,3,0,7,0,0.0,0,0,56,0,0.7142857140000001,0.0,6.0,0.0,0,0,6041,0,0,0,1
0,0,0,0,0,1,16.66666667,2,0,7,12,0,0,6.0,1,0,0,0,81.25,147,2788,0,0,0,0,0,0.7959183670000001,0.204081633,0,0,0,0,3,0,0,0.0,5,3,0,3,9,17,0,0,0,1847,0,7.0,0,1,0,1,0,0,0,0,3,0.0,1,4,0,4,3,3,12,0,0.0,0,0,51,0,0.133333333,18.75,7.666666667,0.0,0,0,7284,0,0,0,0
0,0,0,0,0,1,100.0,1,0,0,7,0,0,7.0,1,0,1,0,0.0,4,0,0,1,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,6,5,3,7,7,14,0,0,0,0,1,5.333333333,0,0,0,0,1,0,0,0,2,0.0,0,3,0,4,3,0,7,0,0.0,0,0,51,0,0.0,0.0,5.0,0.0,0,0,-1,0,0,0,1
